Tweet,created_at,hashtags
"Have to agree. @POTUS must get this dangerous guy, Bill Gates, under control.",2020-05-13 23:59:59,[]
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:00:00,[]
RT @PeteKent01: @GarnoRealestate @wwwillstand @KariCares4U @Arkiegirl01 @slhenry123 @ezibee007 @Bjdmoon @HollyWouldism @Holly_WV @AngelicHo…,2020-05-13 23:59:58,[]
10 hours since last tweet from #Trump! Maybe his internet is down.,2020-05-14 00:00:02,['Trump']
Donald trump.. Sorted! https://t.co/1itOq7Pobh #trump #buildawall Donald Trump #trumpvideo #trumptower #meme 1,2020-05-14 00:00:03,"['trump', 'buildawall', 'trumpvideo', 'trumptower', 'meme']"
"For #JoeBiden to choose #EWarren as his VP
is for him to acquiesce to Trump. Who can forget
that #Warren lost every state in the primary races,
even the state that elected her to the Senate, and
states such as Texas and Oklahoma where she's
lived and worked?",2020-05-14 00:00:06,"['JoeBiden', 'EWarren', 'Warren']"
"Republicans are trying as hard as they can to kill us all...

84,000 dead Americans and counting... #trumpvirus #coronavirus #covid19 @realDonaldTrump #trump @GOP #gop #maga #election2020 #voteblue2020 #rememberinnovember",2020-05-14 00:00:08,['trumpvirus']
"RT @zeusFanHouse: BREAKING:2020 Democrat Nominee #JoeBiden Unmasked @GenFlynn !

Biden on Tues claimed knew“nothing”about plot to target #F…",2020-05-14 00:00:09,['JoeBiden']
"Buwahahaha!
.
Repost melanie_trumplorable
.
Nothing to see here folks ...😷😷😷
.
#covid #covid19 #coronavirus #trump #maga #hoax #arewewinningyet https://t.co/txh7iPoqnK",2020-05-14 00:00:10,"['covid', 'covid19', 'coronavirus', 'trump']"
How Coronavirus Could Make People Move Get You Mask and Covers Here! https://t.co/JlBBa05rEm #COVID__19 #covid19 #n95 #mask #coronavirus #trump #DeltaAirLines #AmericanAirlines #UnitedAirlines #airlines https://t.co/Y0SBLbDXmw,2020-05-14 00:00:11,"['COVID__19', 'covid19']"
Sources: Some Trump officials question Covid-19 death toll - https://t.co/e6qRAbNxTM - #Administration #Congress #Coronavirus #COVID19 #DonaldTrump,2020-05-14 00:00:12,"['Administration', 'Congress']"
"RT @mog7546: #Maddow Crushes Trump's Lawyers For Arguing That He's Too Busy To Be Investigated

#Trump is likely the LEAST HARDWORKING PRES…",2020-05-14 00:00:14,"['Maddow', 'Trump']"
"People n AMERICA, #TRUMP is 4 and done, he holla, throw fits, lie saying it's not right, but the People is going to Speck come November 3, 2020. #TRUMP can pack his bags 🎒, he is done. The Votes will show it outstanding. #TRUMP is done.",2020-05-14 00:00:15,['TRUMP']
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:00:17,[]
"RT @in_pubs: Q: What if #Trump loses and refuses to leave office? 

A: I join the military again and evict that clown using hostile force.",2020-05-14 00:00:18,['Trump']
"RT @mog7546: #Trump rails against ballot fraud - but under GOP definitions, committed it in March

He used a political operative to handle…",2020-05-14 00:00:21,['Trump']
"RT @mog7546: Amy Berman Jackson Orders White House to Hand Over Ukraine Emails

The 20 emails relate directly to President #Trump’s decisio…",2020-05-14 00:00:23,['Trump']
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:00:24,[]
"#trump #2020 @ Bushwick, Brooklyn https://t.co/Dq9RzcX3Wv",2020-05-14 00:00:24,['trump']
RT @scureggione: #jump in the #Trump https://t.co/ee5OMjlDPO,2020-05-14 00:00:26,"['jump', 'Trump']"
"RT @olivier_patti: Go..JOE..Go...
tRump can't even golf good
#TrumpBaby 
#TrumpMeltdown 
If the virus gets him he's not going to do well..…",2020-05-14 00:00:26,"['TrumpBaby', 'TrumpMeltdown']"
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:00:31,[]
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:00:31,[]
This isn't good for morale inside the campaign. #2020election #DemocratPrimary #DemocraticParty #Democrats #DonaldTrump #JoeBiden #Politics #USNews https://t.co/HK1VjapX7D,2020-05-14 00:00:32,"['2020election', 'DemocratPrimary', 'DemocraticParty', 'Democrats']"
Sounds like an endorsement for Bernie to me! #Bernie2020,2020-05-14 00:00:33,['Bernie2020']
"RT @PeteKent01: #BREAKING: #Snowflake #Meltdown
COAST TO COAST as #Trump backed candidates poised to win #SpecialElection for #House
Seats…",2020-05-14 00:00:34,"['BREAKING', 'Snowflake', 'Meltdown', 'Trump', 'SpecialElection', 'House']"
RT @scureggione: #jump in the #Trump https://t.co/ee5OMjlDPO,2020-05-14 00:00:34,"['jump', 'Trump']"
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:00:36,[]
RT @TribulationThe: Los Angeles Mayor GETTING CASH from a country that FUNDS TERRORISM! Check out my article from https://t.co/myrJknLKQu!…,2020-05-14 00:00:37,[]
"RT @Jewel4Trump: ⚖️UNMASKING RELEASE

#DNI Grenell has released #Obama Admn official’s names who requested to UNMASK identity of #Flynn 201…",2020-05-14 00:00:38,"['DNI', 'Obama', 'Flynn']"
I LOVE ASS CRACKS #ASSCRACKS #TRUMP #WOW #BIGPENIS #TELEGRAM @KaneFoxxx @elonmusk @TwitterSafety @RonLuvsTwizlers @WOWFactsOfLife,2020-05-14 00:00:38,"['ASSCRACKS', 'TRUMP', 'WOW', 'BIGPENIS', 'TELEGRAM']"
"Joe Biden calls for rent, mortgage forgiveness from federal government - Business Insider #joebiden #workingclass  https://t.co/EPuPgSG00b",2020-05-14 00:00:38,"['joebiden', 'workingclass']"
"RT @olivier_patti: Go..JOE..Go...
tRump can't even golf good
#TrumpBaby 
#TrumpMeltdown 
If the virus gets him he's not going to do well..…",2020-05-14 00:00:39,"['TrumpBaby', 'TrumpMeltdown']"
Hmmm apt?,2020-05-14 00:00:39,[]
Meathead,2020-05-14 00:00:42,[]
"These are the days of miracle and wonder- Paul Simon
https://t.co/W0xzusczCX #trump   #childrensbooks 
#kidsbooks #books #illustration https://t.co/pMhk40JDop",2020-05-14 00:00:43,"['trump', 'childrensbooks', 'kidsbooks']"
"RT @zeusFanHouse: BREAKING:2020 Democrat Nominee #JoeBiden Unmasked @GenFlynn !

Biden on Tues claimed knew“nothing”about plot to target #F…",2020-05-14 00:00:44,['JoeBiden']
"RT @zeusFanHouse: #OBAMAGATE: All Roads Lead To #Weiner's Laptop

Shouldn’t we get to the bottom of all of the #Obama Administration’s crim…",2020-05-14 00:00:46,"['OBAMAGATE', 'Weiner', 'Obama']"
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:00:50,[]
55. News: 5 Unanswered Questions About the Michael Flynn ‘ Unmasking List’ &amp; Brief Timeline of Events: https://t.co/iQMve4uqDX #Trump #News #OBAMAGATE #FreeFlynn https://t.co/s1sJF1QQzM,2020-05-14 00:00:50,[]
"The best way to grow is with a property management company that handles all your hassles to protect your investment.
FREE property analysis: https://t.co/1uTVkWbJ3Y
#propertymanagement #property_management #benefits #investment #investmentproperty #ObamaGate #Trump https://t.co/PXdVr28pCN",2020-05-14 00:00:51,[]
"RT @mog7546: Amy Berman Jackson Orders White House to Hand Over Ukraine Emails

The 20 emails relate directly to President #Trump’s decisio…",2020-05-14 00:00:53,['Trump']
"RT @kpnationalist19: President #Trump crushing #Biden in battleground states. 

#KAGA2020 #TWGRP 
https://t.co/OInkDK03Ot",2020-05-14 00:00:55,"['Trump', 'Biden', 'KAGA2020', 'TWGRP']"
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:00:57,[]
RT @VFictum: @Ripyourlungsout @Freedomtorule @czarofwonder @Redzee98 @ih82fly @4annegs @warrior4_trump @BreitbartNews @scott_cb @hydehunter…,2020-05-14 00:00:57,[]
RT @AndyOstroy: Holy Manbaby... this is awesome! #Trump  https://t.co/xzL9CrgIE8,2020-05-14 00:00:57,['Trump']
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:01:01,[]
"RT @mog7546: Amy Berman Jackson Orders White House to Hand Over Ukraine Emails

The 20 emails relate directly to President #Trump’s decisio…",2020-05-14 00:01:01,['Trump']
Omg next #Trump rally will be so wild it will register like an earthquake in the Richter scale! A 10!,2020-05-14 00:01:03,['Trump']
"2....The requests were made between President Trump’s November 2016 election &amp; inauguration in January 2017, according 2 a memo declassified by Mr. #Trump’s new acting director of national intelligence &amp; made public Wednesday by 2 Republican...#ObamaGate",2020-05-14 00:01:07,[]
RT @TheRickWilson: Cannot unsee. https://t.co/wky5XhJjHB,2020-05-14 00:01:08,[]
"Between Sunday and Monday, #Trump tweeted EVERY 7.5 minutes for 16 hours! That must be an ADMISSION of guilt! Right?",2020-05-14 00:01:08,['Trump']
Conservatives really call liberals lazy when they can’t even make their own food like bruh #trump #BernieComeBack #Bernie2020 #Barbz4Bernie,2020-05-14 00:01:08,"['trump', 'BernieComeBack', 'Bernie2020', 'Barbz4Bernie']"
RT @news_ntd: The #SupremeCourt unanimously resurrected a federal law struck down by an appeals court that made it a felony to encourage pe…,2020-05-14 00:01:09,['SupremeCourt']
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:01:11,[]
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:01:11,[]
Same bro,2020-05-14 00:01:11,[]
Throw it out,2020-05-14 00:01:12,[]
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:01:13,[]
"RT @mog7546: Amy Berman Jackson Orders White House to Hand Over Ukraine Emails

The 20 emails relate directly to President #Trump’s decisio…",2020-05-14 00:01:15,['Trump']
"RT @factsrstubnthgs: @Avenger2Toxic @ibegrannyof3 Trending on the ever objectivie Twitter #Trump meltdown?
No, all the President did was wa…",2020-05-14 00:01:16,['Trump']
"POLL: Biden’s Support From Women Drops As Media Focuses On Reade’s Accusations: 
Former Vice President Biden’s favorability ratings are dropping among women amid an increase in media coverage of Tara Reade’s sexual https://t.co/GxQ2gT1qYZ #joebiden #tarareade #theelection https://t.co/qgMTQnAui1",2020-05-14 00:01:21,[]
"RT @RichardAngwin: That's a good boy ‼

#Resist #Trump #1u #tcot #maga #kag #qanon #wwg1wga #NotMeUs https://t.co/5BB3jLsAxh",2020-05-14 00:01:21,"['Resist', 'Trump', '1u', 'tcot', 'maga', 'kag', 'qanon', 'wwg1wga', 'NotMeUs']"
"@FLOTUS @MELANIATRUMP That was what Stormy Daniel's said when she took the cheque. 
#DonaldTrump #fakenews #rosie",2020-05-14 00:01:25,"['DonaldTrump', 'fakenews', 'rosie']"
"this mother fuckers want #trump to go war, leave the man alone he is taking care of his people",2020-05-14 00:01:28,['trump']
RT @TribulationThe: Los Angeles Mayor GETTING CASH from a country that FUNDS TERRORISM! Check out my article from https://t.co/myrJknLKQu!…,2020-05-14 00:01:30,[]
"#DonaldTrump tasks Moncef Slaoui, a #Moroccan-American who specializes in vaccines &amp; immunology, with finding a #COVIDー19 vaccine https://t.co/FLlmjpySNV",2020-05-14 00:01:31,"['DonaldTrump', 'Moroccan']"
RT @AndyOstroy: Holy Manbaby... this is awesome! #Trump  https://t.co/xzL9CrgIE8,2020-05-14 00:01:32,['Trump']
My president #MAGA2020,2020-05-14 00:01:32,['MAGA2020']
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:01:34,[]
RT @SavannaSavage45: The Democratic Party is pathetic. #trump2020 #joebiden #sleepyjoe https://t.co/pBAiyn1iHb,2020-05-14 00:01:35,"['trump2020', 'joebiden', 'sleepyjoe']"
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:01:36,[]
"RT @DavidFDodge1: @TrumpRemorsePls @Desmondmcc7 @MaryTatman @JoAnnBode @waltshaub @realDonaldTrump Yeah, and #Trump had to force West Point…",2020-05-14 00:01:37,['Trump']
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:01:38,[]
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:01:39,[]
RT @GlenSteen: @dwhutesnske @realDonaldTrump #Trump's new hat tells it like it is! https://t.co/wtiqjcv51O,2020-05-14 00:01:41,['Trump']
RT @TribulationThe: Los Angeles Mayor GETTING CASH from a country that FUNDS TERRORISM! Check out my article from https://t.co/myrJknLKQu!…,2020-05-14 00:01:42,[]
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:01:43,[]
RT @TheRickWilson: Cannot unsee. https://t.co/wky5XhJjHB,2020-05-14 00:01:44,[]
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:01:44,[]
RT @A19RealTruther: Just Remember who gave these people awards. #TheSpecialClub @POTUS #Trump bring the Hammer. https://t.co/hZTPIJFWFx,2020-05-14 00:01:46,"['TheSpecialClub', 'Trump']"
@forwardarc @realDonaldTrump #Trump is just 2020's Jim Jones.,2020-05-14 00:01:49,['Trump']
"We want to hear THE PRESIDENT, not the ignorant so called REPORTERS who are trying to make a name for themselves!!  Ask your question, and SHUT UP!",2020-05-14 00:01:49,[]
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:01:49,[]
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:01:51,[]
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:01:51,[]
We want the exact US influenza death numbers on a daily basis too #covid19 #influenza #outbreak #disease #china #usa #asia #europe #trump,2020-05-14 00:01:51,"['covid19', 'influenza', 'outbreak', 'disease', 'china', 'usa', 'asia', 'europe', 'trump']"
"If you want #Trump go crazy, just go in front of him and shout: #China oh China, China China China",2020-05-14 00:01:51,"['Trump', 'China']"
Be a shame if Anons flipped this! Kek #WWG1WGAWORLDWIDE #WWG1WGA #Q #QANON #MAGA #KAG #Trump2020 #Trump #ObamaGate #SubpoenaObama,2020-05-14 00:01:53,"['WWG1WGAWORLDWIDE', 'WWG1WGA', 'Q', 'QANON', 'MAGA', 'KAG', 'Trump2020', 'Trump', 'ObamaGate']"
"RT @RedPill_Crusade: With all the BIG news today, we will be seeing more #DeepFakes. 
📢📢📢📢📢📢📢📢
#ObamaGate #SubpoenaObama
#JoeBiden #KAG2020…",2020-05-14 00:01:53,"['DeepFakes', 'ObamaGate', 'SubpoenaObama', 'JoeBiden', 'KAG2020']"
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:01:54,[]
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:01:55,[]
RT @IndivisibleFlag: How America built the best #pandemic response system in history – and threw it away. The #Trump administration destroy…,2020-05-14 00:01:58,"['pandemic', 'Trump']"
@BW This should keep him safe 🙏🏽 #TrumpDeathToll82K #TrumpMeltdown #TrumpDisinfectant #TrumpVirus #Trump https://t.co/HsrigQBOv1,2020-05-14 00:02:03,"['TrumpDeathToll82K', 'TrumpMeltdown', 'TrumpDisinfectant', 'TrumpVirus', 'Trump']"
#Pentagon report blames #Trump for the return of #ISIS in #Syria and #Iraq - Business Insider https://t.co/CFOtkDLIbb,2020-05-14 00:02:03,"['Pentagon', 'Trump', 'ISIS', 'Syria', 'Iraq']"
"RT @RobertArea45: The Most Dirty Rotten Corrupt Administration In US History Unmasked 

Division:⁦@BarackObama⁩ ⁦@JoeBiden⁩ 

ODNI Releases…",2020-05-14 00:02:04,[]
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:02:07,[]
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:02:10,[]
"RT @mog7546: Amy Berman Jackson Orders White House to Hand Over Ukraine Emails

The 20 emails relate directly to President #Trump’s decisio…",2020-05-14 00:02:12,['Trump']
"RT @kpnationalist19: So #Joebiden said a couple days ago he doesn’t know anything about the investigation of @GenFlynn, and wouldn’t you kn…",2020-05-14 00:02:13,['Joebiden']
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:02:13,[]
"RT @kpnationalist19: So #Joebiden said a couple days ago he doesn’t know anything about the investigation of @GenFlynn, and wouldn’t you kn…",2020-05-14 00:02:14,['Joebiden']
"#DumbFuckDonnieDictator talks about dead people like they're poker chips..has to remind himself to say ""Its a horrible number BUT it could have been millions.."". Oh yea so hey 80k is great!

#Trump Changes #COVID-19 Death Toll Prediction (Again) | NowThis https://t.co/K62oXr8b8U",2020-05-14 00:02:14,['DumbFuckDonnieDictator']
RT @judithm78072123: @realDonaldTrump 👇This man will kill us and our children!,2020-05-14 00:02:14,[]
"RT @zeusFanHouse: #OBAMAGATE: All Roads Lead To #Weiner's Laptop

Shouldn’t we get to the bottom of all of the #Obama Administration’s crim…",2020-05-14 00:02:15,"['OBAMAGATE', 'Weiner', 'Obama']"
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:02:15,[]
#Trump Celebrates ‘Two Great Congressional WINS‘ in Wisconsin and #California https://t.co/LLLyOkPJv8 via @BreitbartNews,2020-05-14 00:02:16,"['Trump', 'California']"
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:02:17,[]
"RT @Lindamariadelar: @Cordicon #LiberalCrimeFamily 
-Peter Strzok-disgraced fired criminal in the FBI, Major player in Coup against #Trump…",2020-05-14 00:02:19,"['LiberalCrimeFamily', 'Trump']"
Trumps got the empathy of 2 week old road kill. He is so vein he wont wear mask much less visit sick patient. Putin visits a hospital with C19 patients. He is wearing the yellow suit in *Pic #TrumpVirus #IMPOTUS  #CoronaVirus #Covid19 #DonaldTrump #Pandemic https://t.co/SQbdzjjNXF,2020-05-14 00:02:19,[]
"Kislyak #ObamGate #DrainTheSwamp 
__________________

If you could only put one of these people in prison,  WHICH ?

(RT to piss off a liberal maniac)

#BarackObama 
#JamesComey 
#JoeBiden 
#HillaryClinton",2020-05-14 00:02:20,"['ObamGate', 'DrainTheSwamp']"
"RT @HankGiovano: How can These be #LEGAL, how Can Radical ASSWHIPES like these Groups Think they Can assassinate or cause harm to a Goverme…",2020-05-14 00:02:20,['LEGAL']
"So, #Putin removed himself from contact with others during the #pandemic. #Trump has not.",2020-05-14 00:02:21,"['Putin', 'pandemic', 'Trump']"
"@BarackObama Prevent #Trump's cover up of death statistics, publish excess US deaths, all cause mortalities, the past 3 months, compared to the same 3 months for the previous 5 years. A more reliable measure of the Covid-19 impact on deaths. On this basis the UK has 50k excess deaths, not 33k",2020-05-14 00:02:21,['Trump']
"RT @realJoeyCali: FUCKING SIIIZZZZZZLIN. #obamagate #coronavirus #california #usa #trump 
 The man knew his rights under the Constitution!!…",2020-05-14 00:02:25,"['obamagate', 'coronavirus', 'california', 'usa', 'trump']"
"RT @CB618444: #HowardStern blasts #Trump supporters “I hate you &amp; I don’t want u here” ... heartbroken 😭 

That elite tirade of yours is wo…",2020-05-14 00:02:28,"['HowardStern', 'Trump']"
RT @Traci45999420: #Trump #kills #americans we need to find a way to have trusted doctors and scientists lead the way to help us with the p…,2020-05-14 00:02:30,"['Trump', 'kills', 'americans']"
RT @OwenORourke7: @ladyamalthea_7 @RNunyabeez @hbrianculver @ChrisBEsq @TalbertSwan @realDonaldTrump @BarackObama Wait I get it !! so that'…,2020-05-14 00:02:30,[]
"RT @Frank_Anzac: @Breaking911 “Censorship can have deadly consequences.” MIKE POMPEO.
THAT'S RIGHT MIKE - THEREFORE JULIAN ASSANGE SHOULD B…",2020-05-14 00:02:31,[]
FBI Mistakenly Leaks Name Of Saudi Official Suspected Of Involvement In 9/11 After a trump Refused To Do So: https://t.co/XyS7RQNjuV #Trump #USA #America #Iran #Russia #Europe #DeepState #Israel #MAGA #Propaganda #Syria #SaudiArabia #911Truth #911NeverForget #FBI #Breaking #News,2020-05-14 00:02:31,[]
"List of officials who sought to 'unmask' #Flynn released: #Biden, #Comey, #Obama chief of staff among them

Jeez..I just don’t get it. Dude is a #Democrat who I’m sure was cool w/them, so why? Why ruin him like this? Cuz he was willing to work/w #Trump?

https://t.co/xGm7JvoXbb",2020-05-14 00:02:32,"['Flynn', 'Biden', 'Comey', 'Obama']"
RT @rachel1970: I truly despise Donald trump I am horrified by him https://t.co/HRCKwA9Phm,2020-05-14 00:02:33,[]
"RT @beuronlinegay: @chipgaines From Paris 🇫🇷 we send to you,Johanna and your whole family huge kisses xoxo. About quarantine ir s necessary…",2020-05-14 00:02:34,[]
RT @SaltyCracker9: #MaxineWaters Blames #DonaldTrump &amp; #KungFlu for Killing Her Sister https://t.co/mXRL8A4g5o via @YouTube,2020-05-14 00:02:34,"['MaxineWaters', 'DonaldTrump', 'KungFlu']"
"#Sullivan ‘s order today is a big deal. I have a feeling #Gleeson is going to come fucking punching. He put #goti away and knows #themob and how they work. #trump is #themob 
The Russians own him. #Putin owns him.",2020-05-14 00:02:36,"['Sullivan', 'Gleeson', 'goti']"
"Shame on you, #NancyBeck!
Emails: #Trump nominee involved in shelving #CDC #virus #guide https://t.co/mv1rHbbVxA #SmartNews #Wed13May2020",2020-05-14 00:02:36,"['NancyBeck', 'Trump', 'CDC', 'virus', 'guide', 'SmartNews', 'Wed13May2020']"
RT @SgtTim911: .@marklevinshow on the purpose of today's #COVID19 hearings and #Romney: They don't want to unite around this President; the…,2020-05-14 00:02:37,"['COVID19', 'Romney']"
Trump is that classic child hood repeater. He hears something and repeats it. It's like clock work. To be honest.,2020-05-14 00:02:38,[]
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:02:40,[]
"RT @LVNancy: They all knew #RussiaHoax was a LIE &amp; attempted the Coup @realDonaldTrump 

illegal #Unmasking of #GenFlynn:
 
VP #JoeBiden 
#…",2020-05-14 00:02:40,"['RussiaHoax', 'Unmasking', 'GenFlynn', 'JoeBiden']"
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:02:41,[]
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:02:43,[]
"RT @LorenceHud: THIS IS IT FOLKS!!!

Either WE STOP #SOROS = #TRUDEAU
NOW or 🇺🇸&amp;🇨🇦WILL BE DESTROYED!

@realDonaldTrump NEEDS OUR SUPPORT!🇨🇦…",2020-05-14 00:02:44,"['SOROS', 'TRUDEAU']"
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:02:45,[]
"#realDonaldTrump #DonaldTrumpJr #AGBarr 

#BarackObama #JoeBiden  #JamesComey  Need to be tried and go to prison 
https://t.co/JRqNQW4Yig",2020-05-14 00:02:45,"['realDonaldTrump', 'DonaldTrumpJr', 'AGBarr', 'BarackObama', 'JoeBiden', 'JamesComey']"
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:02:46,[]
"BREAKING: DEEP STATE FIGHTS BACK! Judge Sullivan Appoints Retired Judge to Argue Against Government’s Motion to Dismiss Case Against Flynn – Wants to Hold Flynn in Contempt!

https://t.co/nGcApHvRpi

#MAGA 🇺🇸 #Trump #NRA https://t.co/xspoMPINYz",2020-05-14 00:02:48,[]
"#BREAKING #DonaldTrump tasks Moncef Slaoui, a #Moroccan-American who specializes in vaccines &amp; immunology, with finding a #COVIDー19 vaccine https://t.co/FLlmjpySNV",2020-05-14 00:02:48,"['BREAKING', 'DonaldTrump', 'Moroccan']"
RT @scureggione: #jump in the #Trump https://t.co/ee5OMjlDPO,2020-05-14 00:02:53,"['jump', 'Trump']"
"@corbin03535772 @JamesCr02077155 Have you tried the  NEW
 #Trump Disinfectant Smoothie??",2020-05-14 00:02:54,['Trump']
"The good news.....15 minutes later, it was chared and done, just like #Trump on November 3rd",2020-05-14 00:02:56,['Trump']
RT @TheRickWilson: Cannot unsee. https://t.co/wky5XhJjHB,2020-05-14 00:02:57,[]
"COVID-19: Trump deepens rift with top doctor Fauci on US reopening #coronavirus #anthonyfauci #coronavirus #covid19 #deepens #doctor #donaldtrump #fauci #reopening #r...
https://t.co/bFCkArtYJZ",2020-05-14 00:03:00,"['coronavirus', 'anthonyfauci', 'coronavirus', 'covid19']"
"RT @EJDionne: The biggest political story of the virus crisis: #Trump’s losses among older voters. As ⁦@RonBrownstein⁩ observes, “older whi…",2020-05-14 00:03:04,['Trump']
"#DeepState = #Brennan
#Obama CIA Chief John #Brennan Under Fire For The Creation Of Bogus January 2017 Intel Report Claiming #Russia Wanted #Trump To Win 2016 Election
https://t.co/u7aaPPuSb3",2020-05-14 00:03:06,"['DeepState', 'Brennan', 'Obama', 'Brennan']"
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-14 00:03:09,[]
"RT @cassandra17lina: Since nobody has the guts to invoke the #25thAmendmentNow, could someone PLEASE disable the #WhiteHouse WiFi and jam #…",2020-05-14 00:03:10,"['25thAmendmentNow', 'WhiteHouse']"
@IWashington yes only alleged by @CNN @MSNBC as the Russia Russia hoax didn't work.  He dated a Bk model before Melania #Trump https://t.co/cM07BVAmni,2020-05-14 00:03:09,[]
"RT @IamJohnBurnett: Good read by @carriesheffield in @JustTheNews. ""Biden is the liberal that Malcolm X warned black America about over 50…",2020-05-14 00:03:10,[]
"RT @LVNancy: They all knew #RussiaHoax was a LIE &amp; attempted the Coup @realDonaldTrump 

illegal #Unmasking of #GenFlynn:
 
VP #JoeBiden 
#…",2020-05-14 00:03:14,"['RussiaHoax', 'Unmasking', 'GenFlynn', 'JoeBiden']"
#Trump says new House coronavirus relief package is dead on arrival https://t.co/pHXiiK9o6z https://t.co/2tCCYFPMSa,2020-05-14 00:03:14,['Trump']
"@JoeBiden Would #JoeBiden's ""better angels"" sexually assault Tara Reade?",2020-05-14 00:03:15,['JoeBiden']
"RT @olivier_patti: Go..JOE..Go...
tRump can't even golf good
#TrumpBaby 
#TrumpMeltdown 
If the virus gets him he's not going to do well..…",2020-05-14 00:03:19,"['TrumpBaby', 'TrumpMeltdown']"
RT @VotingFemaIe: BREAKING: DEEP STATE FIGHTS BACK! Judge Sullivan Appoints Retired Judge to Argue Against Government’s Motion to Dismiss C…,2020-05-14 00:03:19,[]
"@JudgeJeanine @TuckerCarlson I would rather lick my toilet seat and inject myself with bleach, both at the same time.
#DonaldTrump #fakenews #FoxNews #rosie",2020-05-14 00:03:19,[]
"RT @mog7546: Amy Berman Jackson Orders White House to Hand Over Ukraine Emails

The 20 emails relate directly to President #Trump’s decisio…",2020-05-14 00:03:20,['Trump']
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:03:21,[]
RT @TheRickWilson: Cannot unsee.,2020-05-14 00:03:22,[]
"Would #JoeBiden's ""better angels"" sexually assault Tara Reade?",2020-05-14 00:03:23,['JoeBiden']
"RT @zeusFanHouse: BREAKING:2020 Democrat Nominee #JoeBiden Unmasked @GenFlynn !

Biden on Tues claimed knew“nothing”about plot to target #F…",2020-05-14 00:03:23,['JoeBiden']
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-14 00:03:25,[]
"RT @kpnationalist19: So #Joebiden said a couple days ago he doesn’t know anything about the investigation of @GenFlynn, and wouldn’t you kn…",2020-05-14 00:03:25,['Joebiden']
"RT @mog7546: Amy Berman Jackson Orders White House to Hand Over Ukraine Emails

The 20 emails relate directly to President #Trump’s decisio…",2020-05-14 00:03:29,['Trump']
Nolte: CNN Poll Shows #Trump Crushing Biden in Battleground States https://t.co/XTDgeG9ouM via @BreitbartNews,2020-05-14 00:03:30,['Trump']
"@Ytweek1 @Debwrightjones @308saiga @Fleshy2020 @ec_kag @LordSangOne @TitleistProV1 @Toddscrypto @gonepecan11 @JHTX77 @elleloves45 @CourageMill @SusanIverach @7Magyar @hvmoney @KimberlyAlkema @DaveETECPNet2 @OnThePoarch @RealSuperMar @RealWolf72 @tcraig57 @OldW0LFLY @mitra9816 @pokergod12345 @TressDo @tsantanap @TSeeker33 @Lybio @Sassysoutherne3 @dinky23232323 @kay4Trump @BlondieVex @KeyWestAngler @Ltyplm @bcn4eva2 @Rbigzs @Krm1285A #magaLOVEandTRUEblessings!
🦅🙏🦅@Ytweek1 
🌠Rt’d and Follw’d 
💪YOUR TRUTHTELLIN’patriots!
🇺🇸#trump",2020-05-14 00:03:33,[]
"RT @mog7546: Amy Berman Jackson Orders White House to Hand Over Ukraine Emails

The 20 emails relate directly to President #Trump’s decisio…",2020-05-14 00:03:35,['Trump']
